Ano,Mês,UF,IMPOSTO SOBRE IMPORTAÇÃO,IMPOSTO SOBRE EXPORTAÇÃO,IPI - FUMO,IPI - BEBIDAS,IPI - AUTOMÓVEIS,IPI - VINCULADO À IMPORTACAO,IPI - OUTROS,IRPF,IRPJ - ENTIDADES FINANCEIRAS,IRPJ - DEMAIS EMPRESAS,IRRF - RENDIMENTOS DO TRABALHO,IRRF - RENDIMENTOS DO CAPITAL,IRRF - REMESSAS P/ EXTERIOR,IRRF - OUTROS RENDIMENTOS,IMPOSTO S/ OPERAÇÕES FINANCEIRAS,IMPOSTO TERRITORIAL RURAL,IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF,CPMF,COFINS,COFINS - FINANCEIRAS,COFINS - DEMAIS,CONTRIBUIÇÃO PARA O PIS/PASEP,CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS,CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS,CSLL,CSLL - FINANCEIRAS,CSLL - DEMAIS,CIDE-COMBUSTÍVEIS (parc. não dedutível),CIDE-COMBUSTÍVEIS,CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES,CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,CONTRIBUICÕES PARA FUNDAF,REFIS,PAES,"RETENÇÃO NA FONTE - LEI 10.833, Art. 30",PAGAMENTO UNIFICADO,OUTRAS RECEITAS ADMINISTRADAS,DEMAIS RECEITAS,RECEITA PREVIDENCIÁRIA,RECEITA PREVIDENCIÁRIA - PRÓPRIA,RECEITA PREVIDENCIÁRIA - DEMAIS,ADMINISTRADAS POR OUTROS ÓRGÃOS
2017,Abril,MG,49595478.46,-865.53,"390749060,9","19755514,54","48777,95","24751658,91","112573938,6","782109137,3","9220178,8","822491435,5","389041575,8","62669923,43","25574867,35","33455707,77","73520605,68","2793361,6",,,,"23839161,88","787009082,3",,"3858673,69","256672334,6",,"8636943,84","436310264,5",,"166,22",,"140636016,2",,,,,,"56639284,47",,2267537114,,,"35118304,43"
2017,Maio,MG,64339371.0,13.11,"347254501,5","19647371,43","13716,1","27677298,91","102642458,9","268752626,7","9170248,96","304253088,4","394680422,8","62929729,15","42754397,89","30045474,57","71549184,94","2488467,5",,,,"26392116,88","784900026,7",,"4187407,07","250014500,4",,"6308110,69",182278357,,"166,97",,"141061665,5",,,,,,"109384854,8",,2294588429,,,"104454590,8"
2017,Junho,MG,59217305.7,-278.92,"350254534,3","32851786,64",0,"30404693,45","112573773,8","214927978,6","12766968,09","314262263,5","384431726,9","65273220,41","39434670,17","37981069,72","81649171,57","4046453,79",,,,"26891981,13","802726765,7",,"4260964,2","219645367,6",,"8870186,86","189142170,3",,"167,83",,"142699007,7",,,,,,"70839327,11",,2432435471,,,"39374375,81"
2017,Julho,MG,60647164.02,928.39,"319142229,1","27892156,41","31782,83","31846447,35","108168154,1","191951032,4","13284351,59","674367087,9","375577558,2","83188605,3","40426482,28","43015678,34","95705610,34","2104847,21",,,,"26824084,8","763744976,6",,"4239248,12","246873009,4",,"9798992,71","390455178,9",,"168,59",,"142239078,5",,,,,,"73646082,48",,2288469599,,,"32429505,05"
2017,Agosto,MG,65193078.99,-264.43,"370239863,4","10964992,95","48018,35","28536976,14",106463745,"216426146,1","12340079,29","328705350,3","375176303,4","86100412,28","26409552,78","39817368,29","73257127,57","3709852,64",,,,"26722386,9","801036133,2",,"4420037,7","220986800,4",,"8551508,43","203559734,6",,"169,34",,"142001048,9",,,,,,"133024556,3",,2533246833,,,"40071267,11"
2017,Setembro,MG,80200061.84,12223.8,"382041992,1","28216284,36","5687,09","33734180,73",119527936,"198186365,5","11369496,73","312951388,2","374063734,8","62666364,15","26177828,01","30978918,34","87750437,43","89566685,98",,,,"28548188,45","832981388,8",,"4516116,04","224122941,1",,"7730201,35","191208022,2",,4417,,"146642034,8",,,,,,"133148012,4",,2619582391,,,"43651217,9"
2017,Outubro,MG,72728871.83,252.34,"387299877,7","30047108,55","21682,48","36707889,14","108396328,4","185779844,8","14770439,21","775794828,9",393473671,"82944939,95","29026516,49","31942573,71","83304966,36","11740896,5",,,,"28022025,11","860393840,3",,"4415268,03","274343830,7",,"11042387,55","428262508,1",,"1145,34",,"145253496,9",,,,,,"171342559,9",,2370750109,,,"41942387,54"
2017,Novembro,MG,73217802.64,2187.45,"365189424,8","31408031,32","40829,45","36495209,52","129820639,7","173444074,2","11685814,58","372962428,4","489914856,3","61022151,35","22704870,65","33960598,4","78891266,77","8807590,06",,,,"29064856,56","754125763,7",,"4578416,51","249059940,4",,"8200044,51",213347145,,"216,29",,"288970626,5",,,,,,"244004728,3",,2443587411,,,"37028447,66"
2017,Dezembro,MG,59784829.43,-331.99,"258953090,4","38890141,43","14735,87","30941083,83",120501800,"83202030,69","10350767,55","334556940,2","421495526,2","82071763,53","53292981,51","37611686,17","90457848,17","8383369,75",,,,"28508787,77","765425970,3",,"4493579,04","255095895,3",,"6958222,52","203780100,7",,"250,52",,"167471077,6",,,,,,148805919,,3690300268,,,"71625245,32"
2018,Janeiro,MG,84324173.8,-919.73,"438232768,9","39118744,37","28953,8","40548343,26","125353123,9","153566432,1","50140323,57",1965905790,632393495,"140310504,1","42333443,47","38479960,39","85437420,16","7442403,34",,,,"24710967,63","902812815,9",,"3865546,24","333488790,8",,"58280275,18","822570282,9",,"172,33",,"150180369,9",,,,,,"379369529,3",,2479849553,,,"45872540,51"
2018,Fevereiro,MG,72063874.99,5773.51,"349337559,3","18232506,86","30379,42","39632398,58","123424823,1","76122218,87","13457138,53",414565168,"383870896,7","61990337,23","19023218,86","29789915,13","81078656,94","937990,05",,,,"29480709,57","818827624,5",,"4943513,98",283608434,,"9094048,53","218414141,7",,"172,88",,"140777653,1",,,,,,"81128494,29",,2503731379,,,"26396692,73"
2018,Março,MG,83876306.29,-1040.04,337652023,"22992341,54","27403,75","35922181,46","121186515,4","78459618,16","19551895,48","453119651,3","414808290,6","60281202,62","62192969,85","31816254,49","79419203,63","1239770,49",,,,"29962641,71","798108010,2",,"4872741,96","220483614,7",,"9969631,11",220535109,,0,,"149073426,4",,,,,,69670846,,2295492591,,,"32610173,65"
2018,Abril,MG,73206730.71,-1317.38,"342632293,4","27221278,67","12770,94","33016484,22","130461127,3","801865283,1","18551141,94","761213240,6","429014918,2","77211198,51","36305162,06","32238859,84",95200875,"1023497,27",,,,"30173453,94","856503275,1",,"5080240,91","274107556,4",,"13522488,64","407336887,6",,"347,63",,147040966,,,,,,"73826734,04",,2374258752,,,"27992091,88"
2018,Maio,MG,67477217.71,-1739.17,"312538510,3","10203838,09","26245,26","32322860,53","130918606,8","292027781,6","13432711,82","320573770,5","438592958,6","51889376,09","46183660,55","32280729,4","81390368,34","1530914,6",,,,"30308960,13","840222325,9",,"4924573,72","233295893,2",,"9398963,58",190043915,,0,,"146770128,8",,,,,,"61203089,08",,2419906932,,,"23346821,7"
2018,Junho,MG,84515111.81,703.33,"257795730,8","19554120,39","16678,19","48552925,79","114521675,4","247175748,7","14237615,07","361745630,3","426523572,6","63123168,3","58857292,41","36263111,45","82362496,11","2989340,31",,,,"29929358,64","887461490,8",,"4868157,03","236268941,6",,"9681414,21","205571220,5",,"1457,01",,"148212844,4",,,,,,"62976575,13",,2514367861,,,"40207027,12"
2018,Julho,MG,95218276.37,-1524.42,"347138895,3","21155003,6","25718,64","53017866,92","149388500,1","209402381,8","19082419,98","859775705,1","412298975,6","65030681,34","44882481,14","36928139,09","74702834,02","1453506,49",,,,"32329098,4",847352676,,"5256421,77","356625409,1",,"13162456,36","475420081,5",,"175,27",,"147886216,2",,,,,,"64935192,6",,2582551511,,,"30605652,31"
2018,Agosto,MG,95716396.96,-1579.45,"341747439,7","16406504,02","22440,26","62393479,34","124412417,5","195310338,2","19974583,37","500022945,4","407694860,7","68192450,82","37570704,61","41898801,54","75879016,79","3350921,11",,,,"30177436,64","936287826,4",,"5157568,11","252709913,4",,"10586050,29","269026712,9",,"175,79",,"148381274,4",,,,,,"36059459,89",,2661176415,,,"31499703,64"
2018,Setembro,MG,90357275.65,10409.48,"321683888,2","20903945,57","5569,91","59348078,75","154494843,5","188005744,4","16217113,21","557124128,4","379334440,6","57351027,94","29678780,33","37152505,81","89726598,53","98618823,29",,,,"31939423,87","954597532,2",,"5189711,73","256406224,4",,"10263565,23","307363031,3",,"176,32",,"150043995,6",,,,,,"21788972,24",,3062008908,,,"32218365,13"
2018,Outubro,MG,99484122.18,-915.87,"316270037,5","21191315,68","2443,1","64030524,45","172341668,9","196495465,6","19797681,03",1043917662,"410337252,1",63598440,"40354437,84","34426501,26","77752226,89","12648718,44",,,,"31000914,15","920147392,4",,"5262803,51","249113848,9",,"14232643,6","538168288,6",,"176,76",,"149885059,7",,,,,,"27713234,37",,3273585778,,,"28517544,25"
2018,Novembro,MG,79483266.69,2541.35,"352573560,4","44775868,78","39721,62","47237838,9","191312537,2","192010799,5","25907320,63","735546374,2","498465835,3","60545677,18","32701977,42","35277144,45","78050450,98","9774868,32",,,,"32564178,2","990221639,6",,"5283780,81","419773702,2",,"14385807,38","351652878,6",,"177,26",,"273965752,4",,,,,,"48971117,76",,3325206671,,,"34758951,12"
2018,Dezembro,MG,67952824.46,2104.59,"301265099,3","48007940,37","9687,87","39772805,32","219503866,1","125080466,1","22217099,64","562422319,6","473962579,8","101394171,5","241159779,1","40571473,12","98066245,1","11191005,19",,,,"32753485,1","942200960,2",,"5294108,96","274083066,8",,"18149176,75","296642059,7",,"1370,61",,175445604,,,,,,"24786528,63",,4850698015,,,"76646087,13"
2019,Janeiro,MG,81162595.27,-2052.76,"447224293,4","53803292,29",0,"60122837,53","146012290,5","114803438,6","37315080,54",2672071610,"703904364,6","130817713,3","45046793,65","42075884,99","75447502,37","3691860,77",,,,"34766452,1",1034828581,,"5665424,28","398139093,4",,"31893237,61",1208207740,,"178,18",,"155689473,8",,,,,,"-23220003,19",,3629161733,,,"23888978,22"
2019,Fevereiro,MG,80801173.23,-1899.73,"279487001,9","33051125,84","26798,75","43888008,59","130348488,1","209622531,2","12040038,11","683113102,5","440675134,5","65377036,81","19183658,22","37670622,28","83236340,51","2318480,95",,,,"34070398,9","928393480,7",,"5531886,51","317826054,5",,"6850429,95","329976672,5",,"178,69",,"150043243,1",,,,,,"2214712,04",,3463150427,,,"32726812,3"
2019,Março,MG,84782608.19,-1825.03,"344268356,3","29262200,72","8627,21","44283002,6","155247861,3","116290943,8","112128407,5","585214242,3","426633189,6","60968497,9","37408583,19","36313802,61","77920789,97","1833555,46",,,,"31879749,51",924714556,,"5178802,46","300725808,9",,"106981356,1","294708051,7",,"179,15",,"151435405,1",,,,,,"9075361,5",,3194175959,,,"25654970,59"
2019,Abril,MG,83583663.92,-1716.94,"355089818,3","26723953,3","23783,18","46649726,24",145046152,"864775378,6","25195816,73",1246013931,"499581369,9","69231200,47","95302394,45","36247839,68","83641696,8","2907708,32",,,,"34659179,03","936230202,9",,"5674267,14",298426188,,"14222345,9","566777010,7",,"179,58",,"154702680,6",,,,,,"13426758,47",,3794871942,,,"30820661,03"
2019,Maio,MG,92031499.79,-1214.79,"283566421,3","27384606,39","5019,25","50135786,4","146347076,1","281394069,3","11704107,9","471290254,3","472256973,3","69901449,87","29387937,92","36815714,18","87782193,36","2327966,98",,,,"34200221,48","944355994,5",,"5555033,75","314927394,6",,"5733583,37","255158495,8",,"380,08",,"149509331,3",,,,,,"10083020,74",,4091405598,,,"58037906,88"
2019,Junho,MG,81043809.15,-1998.96,310874389,"19598687,13","6062,57","41482923,19","153085495,7","310431234,4","13805640,67","456612041,8","476533352,1","67895778,65","93465933,1","35685689,51","89174311,86","1580488,04",,,,"35433529,43","995725836,8",,"5757361,39","314769113,1",,"6704733,29","260309816,5",,"234,95",,"149424596,1",,,,,,"-26166810,1",,3610514163,,,"34372155,25"
2019,Julho,MG,96998118.78,-409.09,"339919537,4","37888587,64","43201,77","56499452,2","130175172,9","250291747,9","31602681,71",1518233145,"453227933,3","75533413,35","54099115,78","35098933,93","87990379,22","2453764,83",,,,"36616401,71","961364823,6",,"5946856,19","305701054,2",,"18237189,09",733309069,,"181,02",,"149573620,7",,,,,,-7648961,,3419400904,,,"33317497,69"
2019,Agosto,MG,107917313.5,-1394.09,"331737628,7","37538771,23","35357868,31","58523204,53","143905281,5",271294888,"16175724,26",1105501608,"415336749,2","64636717,56","28855854,96","34713697,97","102476885,9","3487448,07",,,,"31415186,43",1053522744,,"5595343,89","321798207,4",,"7574121,98","534769063,4",,"181,56",,"150129932,7",,,,,,"20802285,84",,3530108831,,,"31649221,31"
2019,Setembro,MG,119126268.5,7996.46,"393106051,6","44687237,31","39399567,62","55726726,8","157676912,4","222278426,8","12353605,2",535794977,"437425127,3","131973970,3","40072571,14","35995407,51","83846387,59","116006524,7",,,,"33748733,59","989250943,4",,"5483244,23","303771909,9",,"5326194,81","289426496,5",,"1185,73",,"151377631,8",,,,,,"15514817,07",,3517092182,,,"33278004,15"
2019,Outubro,MG,112046648.6,-804.31,"360728452,5","45986041,95","4717,36","54707362,57","140863018,2","296391780,2","30177206,41",1124560742,"451794338,1","66708560,69","29891737,94","37191283,15",86774859,"14828184,83",,,,"35034624,01","951450059,3",,5653462,"312348097,8",,"15067918,54",589726578,,"292,8",,"151308881,7",,,,,,"17372829,34",,3560440772,,,"34815080,46"
2019,Novembro,MG,91389028.05,40413.67,"318732970,7","51100519,32","1446630,74","48548104,83","170673388,3",334788277,"18091475,51","712302158,1","554954973,9","62241102,75","24635795,57","48172098,46","91337785,08","13175233,74",,,,"33499716,62",1019592827,,"5949590,59",321370702,,"5593746,47","348494148,4",,"182,9",,282245679,,,,,,"8641898,57",,3593274065,,,"34454570,19"
2019,Dezembro,MG,88502033.54,-6170.49,"344085869,2","35721082,54","12037,74","44865546,9","156653541,7","142136414,2","14011137,56","618949286,9","492281837,2","185438915,5","150466021,5","39840589,5","98000014,64","9696022,13",,,,"35017703,88","988002898,1",,"5702176,26","315744466,9",,"5539371,13","314673267,1",,"288,21",,"167620111,3",,,,,,"-14035425,2",,4899981067,,,"32682300,13"
2020,Janeiro,MG,110344976.1,2357.61,"370775156,2","42765116,7","30641,56","53013405,01","150422816,7","130647608,3","174228374,1",3276336719,"735445574,7","127075143,5","55791266,23",46112598,"97098200,08","2291982,71",,,,"36396558,36",1098146424,,"5933689,02",362834163,,"120053348,5",1455992446,,"183,61",,"155309198,2",,,,,,"17874841,86",,3746030530,,,"28128253,16"
2020,Fevereiro,MG,94855498.96,-660.88,"349143114,5","37239853,12","20780,31","51839778,19",126057003,"291351212,3","17999570,88","635483726,5","451380606,1","65383149,19","31125590,31","38570840,82","101201969,2","2571334,07",,,,"35618363,35","942964015,8",,"5786586,71","330761631,2",,"6434422,69","304363964,7",,0,,"150760638,1",,,,,,"7620082,91",,3593965926,,,"17063229,91"
2020,Março,MG,112473719.5,1418.68,"345933008,2","13882986,62","14825,42","53825528,11","125379983,3","137418479,7","15269290,34",543467210,"419982929,6","63022441,73","33149286,51","32894186,94","88719191,26","3242959,65",,,,"34051583,44","858755936,3",,"5533129,16","290008547,3",,"6232797,88","265329497,3",,"368,46",,"186264867,4",,,,,,"14954085,97",,3309254361,,,"18221088,88"
2020,Abril,MG,91830397.83,-1307.73,"415869162,1","7224867,38","17162,12","38927094,3","100974561,5","139044121,6","21807825,89",1067151463,"492416814,1","74683490,78","29761884,92","36913088,65","65883870,8","1336105,4",,,,"23932922,44","421578048,1",,"3887990,22","138595968,5",,"16375965,86","530100982,7",,"184,56",,"187075598,4",,,,,,"-25769392,19",,2420974860,,,"11821222,61"
2020,Maio,MG,95171253.38,-575.06,295485568,"33190750,93","48135,2","56149636,32","81676593,07","106454733,7","13966779,56",452772446,"463273490,7","48965582,72","38328040,51","29008855,39","26071027,03","1358956,12",,,,"11237370,22","402967415,5",,"1818826,19","126456904,1",,"6706401,04","227067122,6",,0,,"182903280,1",,,,,,"2597305,96",,1861620723,,,"17513766,17"
2020,Junho,MG,107225883.8,8433.69,"288371889,1","34006318,55","33250,24","56447994,8","117160211,3","876742457,1","12418868,63","483905957,8","414936485,8","59064913,41","57405124,56","29537152,96","17244635,3","2394970,49",,,,"12008700,06","466779615,8",,"1954944,58","145079143,4",,"7195604,65",247514913,,0,,"184007203,1",,,,,,"-12158575,36",,1943459811,,,"31814547,02"
2020,Julho,MG,133585007.8,-1408.07,"408521236,8","11742513,41","14430,76","83355093,28","126150511,6","347990682,4","41282433,91",1179024716,"403111105,8","61982137,24","54567686,29","29848645,02","21840015,69","1566898,55",,,,"35973336,1","901983730,9",,"5859850,19","286703542,6",,"20243808,71","578271167,7",,0,,"196958547,8",,,,,,"31330603,11",,2669464177,,,"28551700,37"
2020,Agosto,MG,165998110.3,-2187.74,"441487295,5","21148774,09","28245,21","80150563,9","153990700,2","308685629,5","15558947,39","653408667,5","479272878,8","66128378,08","35984046,84","44039985,42","17205734,86","3491597,4",,,,"63854468,84",1318323974,,"10839967,26","447809280,5",,"6554307,08","332926452,3",,"370,84",,"187792992,6",,,,,,"11081168,47",,3396282582,,,"32191515,79"
2020,Setembro,MG,179186888.4,10435.92,"360709663,8","42283562,7","6385,47","87355097,64","190434677,1",291900009,"100634736,9","740686267,5","412408874,7","63125488,06","47971965,01","35833918,84","20234301,81","130593471,7",,,,"36028268,62",1082278251,,"5858596,24","346291646,2",,"85213735,53","362224677,6",,"185,56",,"188272854,5",,,,,,"4982380,3",,2996754057,,,"32099630,22"
2020,Outubro,MG,165263618.0,-607.11,"391102700,6","45603277,78","11519,57","97250371,48",195828454,297568572,"27678320,25",1673889315,"468080080,9","76272428,04","41267803,01","37211016,71","25930031,03","14879730,07",,,,"38019521,66",1412448685,,"6380444,8",478235311,,"10586271,53","832341695,7",,"622,96",,"188645209,5",,,,,,"2431573,7",,3584968146,,,"37966098,99"
2020,Novembro,MG,159500919.9,2879.4,"403905962,1","53205240,68","45213,16","91150804,68","226184906,4","329635536,8","10127336,32","864872847,2","578791062,3","64032514,26","51199180,06","40705787,83","31577979,46","10631967,8",,,,"41813319,63",1418352609,,"6766546,48","483964561,6",,"2571913,1","409348157,2",,"4984,43",,"344299244,5",,,,,,"-6234816,02",,3542411776,,,"35257060,47"
2020,Dezembro,MG,145532872.4,-1592.66,"358141166,1","43132603,58","32511,8","83172717,88","208639277,9","348679072,5","9585359,4",1084025545,"559514509,6","121402937,5","177948309,4","50298539,76","51808632,84","8812471,05",,,,"27382710,09",1204331785,,"5005029,72","376105817,7",,"4515440,38","499161615,8",,"458,79",,"216927338,7",,,,,,"8709258,67",,4893824900,,,"56273987,04"
2021,Janeiro,MG,147900857.8,-698.0,436924546,"30888801,97","24704,53","75671372,18","182697198,5",318290937,"66014056,55",4561891587,"780851209,9","207800521,7","80655389,83","57654784,55","53944002,45","2690429,11",,,,"37063141,26",1248825942,,"6015020,7","402466314,8",,"51346100,65",1926067726,,"1817,58",,"188320775,7",,,,,,"28194956,41",,3095485610,,,"34938426,13"
2021,Fevereiro,MG,159408983.8,-1215.35,"397696379,9","45372623,91","12211,75","80847487,12","200984896,4","160945884,5","16800588,11",1034435686,"504311283,8","60756865,71","42704486,71","44223673,6","84634715,69","2185385,82",,,,"33669955,86",1131486032,,"5572170,81","386054502,9",,"10745753,48","485377636,5",,"186,3",,"186164585,5",,,,,,"-55601848,53",,3073069865,,,"29965731,05"
2021,Março,MG,180843166.7,-163.36,"349757003,5","34253706,13","38730,63","105017333,2","201817227,6","195696976,6","12658471,55",2010841697,"495215444,2","62691650,48","82593232,35","45434318,31","96143742,32","2885516,51",,,,"31946975,54",1100679548,,"4805469,53","346227228,4",,"7962219,46","778329159,2",,"941,99",,"185642858,5",,,,,,"24744361,88",,3148797486,,,"43695920,06"
2021,Abril,MG,144398502.4,-1029.44,"363220026,9","35323931,87","15758,38","79245064,44","220165111,1","296919260,8","14970771,65",2212530578,"560040920,7","99643575,56","62285033,96","52805378,38","101453427,1","2820680,7",,,,"38690205,2",1169927965,,"6168445,2","373625931,7",,"8488379,05",1004135035,,0,,"184158732,2",,,,,,"-50332371,76",,2931379193,,,"68253204,84"
2021,Maio,MG,155283602.3,-1911.98,"365204377,8","26180110,69","22925,57","76322515,66","163031642,7",1193447919,"11302048,78",1133985424,"661242950,4","61842340,03","191868735,7","45848428,42","103115251,1","2401959,83",,,,"37119500,64",1111236582,,"5754781,63",354658166,,"6917332,06","512476764,2",,428,,"191565237,4",,,,,,"64399582,39",,3021500260,,,"86931541,67"
2021,Junho,MG,131515306.8,-1375.28,"363770254,7","39426821,56","49773,38","74510702,62","182825064,6","494296592,1","11312488,58",1087936334,"520574758,3","67800653,23",135648766,"49454229,93","99318041,45","3837680,11",,,,"36079560,65",1099103692,,"5870544,55","349019437,3",,"7011879,11","493997193,5",,"187,05",,"187923795,4",,,,,,"56608150,78",,3096020903,,,"56813850,85"
2021,Julho,MG,127272238.1,10257.95,"369504427,7","13706237,33","50728,3","68998710,23","229423928,9","488696555,5","21984228,27",2689587969,"556021552,7","89244811,54",129068191,"58872902,71","117422543,2","1836833,48",,,,"38976487,55",1230275858,,"6343763,89","388069283,1",,"13891935,66",1347449880,,"198,2",,"187956148,4",,,,,,"17622575,16",,3455617851,,,"41155496,18"
2021,Agosto,MG,129073134.1,183.01,"369682288,8","30945969,89","45518,93","67823315,13","247020559,4","498142444,4","16331505,81",1637037094,552005264,88071381,"58104738,05","58779978,96","119947367,4","5122917,81",,,,"36765035,88",1281641211,,"5960538,77","407063794,3",,"13012797,67","754297737,2",,"875,03",,"188470704,1",,,,,,"-2437563,82",,3464969492,,,"51514287,38"
2021,Setembro,MG,139060547.5,68006.81,"382151690,2","36159608,13","41172,24","82334237,61","275470799,2","373788112,3","11215693,17",1415552970,"541563381,9","79179062,92","50748545,85","63823514,54",115049632,"155455345,1",,,,"39024975,18",1343912686,,"6350178,48","441146372,8",,"8328411,19","651791795,3",,"188,08",,188402472,,,,,,"15023792,62",,3604321310,,,"51808235,67"
2021,Outubro,MG,142619248.6,626.69,"377305186,2","43582358,83","56377,89","77990843,26","274802890,2","310616510,5","25507938,86",2962152450,"548282791,7","130254315,6","59727843,65","69210330,5","130331394,6","18209354,64",,,,"37737987,21",1278215448,,"5469673,05","408848876,5",,"15625146,5",1315285841,,"188,5",,186188317,,,,,,"12797480,39",,3498018073,,,"45343558,55"
2021,Novembro,MG,132153939.8,-1676.07,"516544807,5","9772229,76","9643,67","80201932,83","298051798,9","305918557,5","12278940,34",1214206827,"649933344,7","73612205,74","93480719,9","57797496,27","127777598,2","10213617,56",,,,"39090058,05",1241635032,,"6330646,86","392432685,3",,"6654269,94","554104506,2",,"188,96",,"351007593,4",,,,,,"37426396,08",,3663132560,,,"47921576,1"
2021,Dezembro,MG,145389246.9,4862.2,"246635980,5","9360904,38","7915,64","95267738,93","295525634,2","367888921,2","5650357,05",1160421901,"647794669,1","136287794,1",374876460,"70242289,25","137816578,5","11779793,78",,,,"36836310,23",1407072659,,"5943841,39","435100757,4",,"4742065,15","568228508,1",,"189,51",,"220599583,8",,,,,,"-35488014,78",,5713516762,,,"49002836,1"
2022,Janeiro,MG,135580051.9,-956.3,"472039414,4","32674597,13","10590,79","70891562,54","267165156,7","208654441,8","101321564,7",6260360631,"984593371,3","238181620,3","75640247,72","79444731,78","140525767,1","4102177,15",,,,"41812031,54",1338043576,,"6803822,82","443930115,3",,"101223114,7",2634955929,,"1354,08",,"186744677,1",,,,,,"28863100,17",,3767040870,,,"45182517,38"
2022,Fevereiro,MG,105888761.6,6269.23,"386292243,9","25646781,99","95425,59","60607775,19","212318969,1","183212649,2","25457406,44",1255912092,"592063513,4","85705003,58","42328591,86","51596707,38",105392870,"3722327,13",,,,"37849107,28",1162577630,,"6162373,24","394177857,9",,"7410442,47","604426802,7",,"190,92",,"185118824,3",,,,,,"-68507717,43",,3550885739,,,"49403984,23"
2022,Março,MG,119183219.2,-397.52,"360279366,8","36340719,09","50946,02","58745319,07","244442030,4","221574231,7","6688160,79",2475498612,"631204871,7","90317484,01","58227575,29","51777675,79","114999498,1","3021212,49",,,,"35826090,53",1198918670,,"5836170,59","387527742,2",,"5886277,06",994529202,,"191,63",,"189208384,2",,,,,,"-7258220,44",,3695485874,,,"67784737,13"
2022,Abril,MG,107060954.3,-480.68,"391666722,1","16504019,77","19734,1","42836421,37","189447775,7","295843669,2","17650155,64",2485233230,"788424591,7","156632050,3","101489742,6","52404457,55","131623542,6","2959232,15",,,,"40795065,67",1238256242,,"6892496,31","424523919,8",,"11855593,78",1183655799,,"698,14",,"187970862,4",,,,,,"31737281,74",,3816092713,,,"53549358,49"
2022,Maio,MG,117595198.1,5370.52,"405732152,3","17085837,59","13728,56","54006877,51","210759314,3",1336105174,"6657549,69",1115695253,"773090567,8","127885048,3","78479659,68","54244231,86","117317937,3","3278213,56",,,,"37872551,58",1268867048,,"6169519,88","415987415,9",,"3934921,36",538007023,,"225,22",,"188212347,6",,,,,,"49198259,1",,3896534459,,,"42580212,92"
2022,Junho,MG,112437565.3,20993.1,"396410310,1","15016892,45","54205,62","47177388,05","218395303,4","504081682,4","8642342,16",1154983285,"698808110,6","121524608,8","206350413,7","58882588,07","130884860,8","2522766,9",,,,"40324582,66",1387369641,,"6055892,03","447137241,8",,"4492867,43","581938438,8",,"194,24",,"187996042,9",,,,,,"5093760,55",,4013177471,,,"60285610,18"
2022,Julho,MG,137687061.4,-1050.37,"660450316,7","18148387,11",0,"59687276,34","212564510,1","393300645,2","49085085,09",3073386556,747082989,"149916625,8","236881497,9","55951691,1","131194994,5","2484223,23",,,,"43838519,83",1390624027,,"7139236,14","446008088,5",,"28809980,41",1475220037,,"195,19",,"187562767,4",,,,,,"77836441,57",,3957343064,,,"56422870,32"
2022,Agosto,MG,136400480.9,-1548.44,"234306704,9","18416753,68","8911,33","66237051,66","196805027,5","399339517,2","13408875,72",1216247849,705067852,"121238932,4","119376994,5","56873233,57","126050952,6","9006359,94",,,,"40638924,12",1343466478,,"6621969,02",434796578,,"5116953,21","592309867,8",,"196,16",,"187427361,8",,,,,,"106828485,8",,4029837093,,,"53505024,79"
2022,Setembro,MG,130028182.0,-893.67,"403587597,9","34167774,93","21423,4","69907840,61","209201285,9","447477703,7","13946248,56",1159051046,"661386858,7",148593248,"53736209,68","56637541,23","135176896,5","175073556,5",,,,"31721152,59",1426297512,,"5141290,71",436699415,,"6693440,08","587165281,3",,"197,26",,"187859568,8",,,,,,"29991858,11",,4052180560,,,"57249128,15"
2022,Outubro,MG,124235663.5,-668.53,"393241167,9","34551921,52","9365,98","47515038,81","204939509,8","365670796,6","22210538,58",2808745110,"638016858,8","153315700,5","72846052,07","64756947,15",137972168,"19076247,38",,,,"32548903,97",1428929216,,"5293270,21","434111963,8",,"11282400,5",1349663101,,"198,26",,"188958625,7",,,,,,"1779426,63",,4035219270,,,"52501427,57"
2022,Novembro,MG,140458062.0,4901.93,"458010572,2","41561985,57","15986,82","61133646,65","209508668,8","324426177,6","22053948,88",1116819479,"792893447,4","127812340,8","52329066,7","57335423,03","121484868,9","12592185,57",,,,38301456,1365270887,,"7069641,87",418033341,,"6281556,93",563120585,,"369,95",,"344982831,7",,,,,,"42289084,91",,4056696368,,,"82257296,25"
2022,Dezembro,MG,135793611.3,-497.88,"309480925,2","57567011,14","11850,95","54466992,99","208941987,6",347449379,"18536654,49","982640778,9",748871439,"265527558,8","245222325,6","62050111,27","141705370,3","12968451,1",,,,"49113861,55",1451349361,,"7750817,79","443443825,4",,"6399943,58","513800759,2",,"200,17",,"212227263,8",,,,,,"20945207,25",,6385913370,,,"62251702,72"
